,cluster_1_degree,edu_rate,lnhouseprice,rest_density,pop_density,workplace_density,under_density,market_density,bus_density
780,2.0,0.409,13.180537941455402,0.10686615014694095,180.9778252738445,9.48437082554101,0.0,0.053433075073470476,0.2137323002938819
781,4.0,0.46,13.345506928718539,0.0,153.3048433048433,14.03133903133903,0.0,0.08547008547008547,0.2849002849002849
782,8.0,0.377,13.114835110983536,0.13417277324801322,113.67530188873981,8.87604499948395,0.030962947672618434,0.020641965115078955,0.25802456393848694
783,0.0,0.572,13.262125319779487,0.04093327875562833,87.13876381498157,4.052394596807204,0.0,0.0,0.18010642652476463
784,11.0,0.483,13.071070083016778,0.09503444998812069,182.4423853646947,11.522927061059633,0.023758612497030172,0.09503444998812069,0.3326205749584224
785,10.0,0.308,12.84792653170257,0.0,141.211323238973,4.608294930875576,0.0,0.026333113890717578,0.2369980250164582
786,3.0,0.259,12.917796211663054,0.0,108.81775630378982,3.623735467310886,0.015098897780462025,0.0,0.21138456892646834
787,14.0,0.349,13.157151202889994,0.22248844771521478,149.32397740886532,6.760225911346911,0.0,0.051343487934280334,0.3765189115180558
788,2.0,0.302,12.84792653170257,0.018625442354255915,163.9970199292233,3.725088470851183,0.0,0.018625442354255915,0.20487986589681506
789,2.0,0.413,13.112313041550827,0.26666666666666666,233.9777777777778,8.11111111111111,0.0,0.022222222222222223,0.2222222222222222
790,8.0,0.267,13.190022025878143,0.06959910913140312,109.77171492204899,3.3407572383073494,0.0,0.013919821826280623,0.16703786191536749
791,0.0,0.284,13.017002861746503,0.020868113522537562,147.3497495826377,3.7562604340567614,0.0,0.020868113522537562,0.06260434056761269
792,2.0,0.365,13.076319438902923,0.06211180124223602,136.10248447204967,4.891304347826087,0.0,0.03105590062111801,0.2639751552795031
793,5.0,0.272,13.066057541193233,0.030864197530864196,102.11934156378601,3.7037037037037037,0.0,0.0102880658436214,0.18518518518518517
794,0.0,0.306,12.744026936684417,0.01876172607879925,178.64915572232647,3.00187617260788,0.0,0.0,0.13133208255159476
795,4.0,0.359,12.860993418451233,0.0,170.37845705967976,4.4577874818049485,0.0,0.018195050946142648,0.09097525473071325
796,9.0,0.342,13.046561663988047,0.1615034503009837,163.63235941858758,6.2399060343561885,0.0,0.08809279107326384,0.33768903244751136
797,5.0,0.303,12.79246945614324,0.09432479169941833,135.74909605407956,4.716239584970917,0.0,0.07860399308284861,0.31441597233139446
798,3.0,0.347,13.175904144332359,0.06313131313131314,145.3409090909091,4.166666666666666,0.012626262626262626,0.03787878787878788,0.16414141414141414
799,0.0,0.52,13.1470559899947,0.21533676277066635,112.28615863141523,5.921760976193324,0.02392630697451848,0.01196315348725924,0.11963153487259241
800,2.0,0.487,13.279367126213993,0.2233527732969351,122.62067254001737,8.375728998635067,0.012408487405385284,0.024816974810770567,0.18612731108077923
801,1.0,0.339,13.076319438902923,0.035469378103570585,125.45519035232915,3.901631591392764,0.011823126034523528,0.011823126034523528,0.23646252069047058
802,0.0,0.412,12.89288731801691,0.0,104.61203244159303,2.178912964532139,0.01210507202517855,0.0242101440503571,0.18157608037767825
803,3.0,0.586,13.219490088135052,0.04943968358602505,80.37244561634806,4.573170731707317,0.0,0.016479894528675015,0.21423862887277523
804,0.0,0.438,13.233457424909915,0.006848845969454147,53.70865009245942,1.8834326415998905,0.0,0.0,0.15752345729744538
805,0.0,0.583,13.39239051461739,0.29104378886096044,113.6658288133351,7.739118931075539,0.0,0.026458526260087312,0.19843894695065484
806,0.0,0.659,13.815510557964274,0.025202671483177216,39.043138572688704,2.583273827025665,0.0,0.004200445247196203,0.1596169193934557
807,4.0,0.503,13.178743710840436,0.037397157816005985,91.61368735976066,4.160433807030666,0.0,0.018698578908002993,0.2898279730740464
808,0.0,0.503,13.129338991140754,0.0036206958977515477,30.652811470364604,1.1948296462580108,0.0072413917955030955,0.0,0.14120714001231036
809,0.0,0.174,12.72039215855042,0.0,64.41681901279708,1.3893967093235833,0.0,0.007312614259597806,0.16087751371115175
810,0.0,0.178,12.712890247898626,0.0,80.80353277340029,2.2945709585245475,0.0,0.017317516668109795,0.20781020001731754
811,0.0,0.232,12.965709567358951,0.024717295927825494,49.045294444787736,3.244145090527096,0.0,0.012358647963912747,0.12976580362108384
812,0.0,0.281,12.628067055589549,0.007822889775483063,70.32777908159274,3.285613705702887,0.007822889775483063,0.02346866932644919,0.13298912618321207
813,0.0,0.201,12.765545566117686,0.009891196834817014,84.3026706231454,3.3630069238377844,0.0,0.0,0.16815034619188923
814,0.0,0.326,12.959844447906553,0.03319171534784918,66.2639405204461,3.0868295273499737,0.006638343069569836,0.01991502920870951,0.03983005841741902
815,0.0,0.261,12.9190224533863,0.021958717610891524,55.17493778363343,2.0494803103498755,0.007319572536963841,0.007319572536963841,0.1463914507392768
816,0.0,0.288,12.993392996107369,0.012976901116013496,62.412405917466906,2.6927069815728,0.0,0.006488450558006748,0.07786140669608098
817,0.0,0.22,13.051404288463836,0.00870170553428472,70.38809606682909,3.350156630699617,0.0,0.01740341106856944,0.1305255830142708
818,0.0,0.283,12.863592648446968,0.008374507997655139,68.10987354492924,2.1773720793903357,0.0,0.0,0.13399212796248222
819,0.0,0.251,12.873902018105829,0.0060243383268404355,22.04707016346038,1.0944214627093458,0.0,0.0040162255512269564,0.07028394714647174
820,0.0,0.29,12.721885810807203,0.06131744919411353,94.20988086895585,7.095304835318851,0.008759635599159075,0.05255781359495445,0.2540294323756132
821,0.0,0.313,12.903585283599758,0.02110149820637265,84.26883308714919,3.7455159316311457,0.0,0.010550749103186326,0.18991348385735388
822,0.0,0.289,12.886641043883259,0.008023106546854942,65.14762516046213,2.246469833119384,0.008023106546854942,0.008023106546854942,0.0962772785622593
823,0.0,0.363,12.892950213076524,0.03687768899815612,47.47387830362631,2.489244007375538,0.012292562999385373,0.01843884449907806,0.10448678549477566
824,0.0,0.361,13.195567369662745,0.0429622469255142,43.703345684979325,2.8731002631437623,0.005370280865689275,0.016110842597067826,0.09666505558240696
825,0.0,0.34,12.628067055589549,0.0638620579548176,75.43705595912829,4.031292408397861,0.0,0.047896543466113196,0.1277241159096352
826,0.0,0.44,12.628067055589549,0.04900519455062236,86.59217877094972,4.116436342252278,0.0,0.019602077820248948,0.15681662256199158
827,0.0,0.201,12.603169503967822,0.019573302016050106,54.7921967769296,1.8920858615515104,0.0,0.0065244340053500355,0.14353754811770078
828,0.0,0.326,12.821258284620408,0.0,50.31858303618402,2.0751739054188345,0.005845560296954463,0.005845560296954463,0.11691120593908927
829,0.0,0.38,12.542544882151386,0.011383039271485488,97.8827546955037,3.5856573705179287,0.0,0.0,0.13659647125782584
830,0.0,0.436,13.37700559577791,0.007805791897588009,30.497228943876355,1.7953321364452421,0.0,0.0039028959487940047,0.0819608149246741
831,0.0,0.331,13.16158409055761,0.0,10.442690878069586,0.48747791115715067,0.0,0.0,0.02132715861312534
832,2.0,0.307,12.948009990259552,0.04754734923528013,89.49203581900309,4.279261431175212,0.007924558205880023,0.015849116411760046,0.18226483873524052
833,2.0,0.362,13.102160670086809,0.21565667457407808,183.32973905542377,10.351520379555748,0.021565667457407806,0.04313133491481561,0.19409100711667027
834,1.0,0.462,13.296316684527767,0.0969846587903368,97.00229236466231,4.05572209486863,0.0,0.01763357432551578,0.1851525304179157
835,5.0,0.491,12.959844447906553,0.0,159.86159169550172,7.167572911517548,0.0,0.012357884330202669,0.1977261492832427
836,4.0,0.441,13.206704525838079,0.22271714922048996,212.1380846325167,14.198218262806236,0.0,0.05567928730512249,0.1948775055679287
837,3.0,0.432,13.557387287754038,0.2171889543903196,208.2842072603165,12.876202295997519,0.0,0.062053986968662746,0.09308098045299411
838,1.0,0.379,13.078198301007813,0.12658227848101267,179.18987341772151,6.8354430379746836,0.0,0.02531645569620253,0.1518987341772152
839,1.0,0.288,12.751299696013497,0.0,175.3064275037369,5.30642750373692,0.0,0.029895366218236172,0.26905829596412556
840,4.0,0.444,13.36941874876485,0.6351292159439335,198.48883048620237,13.688129653964083,0.0,0.043802014892685065,0.15330705212439774
841,3.0,0.315,13.27594246533263,0.0792393026941363,228.3082408874802,5.8438985736925515,0.0,0.05942947702060222,0.21790808240887483
842,1.0,0.306,13.057291380660613,0.029163021289005542,242.6363371245261,11.373578302712161,0.0,0.058326042578011085,0.32079323417906097
843,0.0,0.305,12.834681304952548,0.014979029358897542,208.8975434391851,4.943079688436189,0.0,0.014979029358897542,0.1797483523067705
844,3.0,0.401,13.028052697933088,0.14853323431117713,154.69736353509097,9.190493873004085,0.03713330857779428,0.11139992573338285,0.16709988860007427
845,2.0,0.302,13.102160670086809,0.06188884762965713,168.21388785740808,5.508107439039485,0.0,0.02475553905186285,0.30944423814828564
846,7.0,0.444,13.172105469299144,1.425438596491228,191.9799498746867,34.147869674185465,0.0,0.09398496240601503,0.2506265664160401
847,1.0,0.31,13.00019574343012,0.24780355936021625,211.15116017120974,6.983554854697004,0.0,0.0,0.20274836674926786
848,3.0,0.341,13.005829561148378,0.05372011818426001,181.43969916733818,10.072522159548752,0.0,0.026860059092130004,0.21488047273704003
849,1.0,0.248,12.845291484064564,0.0,132.42379874883537,3.460668175163051,0.0,0.0,0.30613603087980834
850,4.0,0.288,12.841325847671216,0.03482500435312554,190.16193627024202,4.5272505659063205,0.0,0.01741250217656277,0.15671251958906496
851,2.0,0.222,12.741102957992982,0.08456659619450317,193.53065539112052,5.708245243128965,0.0,0.06342494714587739,0.3805496828752643
852,7.0,0.514,13.490680289876988,0.43996333638863433,265.756186984418,30.15582034830431,0.0,0.07332722273143905,0.18331805682859761
853,0.0,0.277,12.802692405749033,0.14797277300976622,229.47617638354544,7.102693104468778,0.0,0.059189109203906486,0.29594554601953244
854,1.0,0.477,12.998164302920275,0.10723860589812331,174.20911528150134,7.506702412868632,0.0,0.017873100983020553,0.16085790884718498
855,5.0,0.277,12.86099861326992,0.03432887058015791,198.35221421215243,4.291108822519739,0.0,0.0,0.17164435290078958
856,4.0,0.458,12.971540487669746,0.1120896717373899,167.6381104883907,6.805444355484387,0.032025620496397116,0.016012810248198558,0.24019215372297836
857,1.0,0.502,13.573375300468463,0.03450655624568668,157.0393374741201,9.40303657694962,0.0,0.01725327812284334,0.24154589371980675
858,1.0,0.659,13.444446876573442,0.1512369018040402,74.24651614994059,8.588095495300854,0.010802635843145728,0.021605271686291457,0.20525008101976883
859,3.0,0.559,13.167738192092319,0.04733852303808121,112.94445613296865,7.968651378077004,0.0,0.031559015358720806,0.21039343572480537
860,0.0,0.411,13.06790719160827,0.018758206715438003,76.29900581504408,2.5323579065841306,0.0,0.0,0.13130744700806601
861,2.0,0.565,13.038981768465277,0.011883541295306001,147.27272727272725,6.2982768865121805,0.0,0.0,0.130718954248366
862,0.0,0.204,12.953944725779365,0.004561003420752566,37.04446978335234,1.3454960091220067,0.0,0.0,0.17787913340935005
863,0.0,0.311,13.058358047428417,0.0,32.033832048047195,2.2566544653328124,0.0035537865595792317,0.010661359678737695,0.09239845054906003
864,0.0,0.213,12.92391243868049,0.0,45.288931378797535,1.5402591884427448,0.0,0.0053112385808370514,0.07966857871255577
865,0.0,0.226,12.988831984779805,0.00652954619653934,51.15899444988573,1.5670910871694417,0.0,0.00652954619653934,0.10447273914462944
866,0.0,0.204,12.980223610243206,0.06647831145088914,72.09572876848928,3.822502908426126,0.0,0.02492936679408343,0.1329566229017783
867,0.0,0.203,12.896716695872,0.006438320885912954,56.48338913211435,2.3177955189286634,0.0,0.01931496265773886,0.12876641771825909
868,0.0,0.306,13.155798153490567,0.011637379262190153,59.152798789712556,3.02571860816944,0.0058186896310950765,0.0058186896310950765,0.0989177237286163
869,0.0,0.245,12.730801174465157,0.0,81.29111842105263,2.549342105263158,0.0,0.0,0.12335526315789475
870,0.0,0.223,12.988831984779805,0.015256305939788446,50.62042310821807,1.7799023596419854,0.0,0.010170870626525632,0.1271358828315704
871,0.0,0.293,13.044401835934616,0.02056061956000274,60.38653964772805,2.6386128435336853,0.0,0.0,0.17133849633335618
872,1.0,0.324,13.142166004700508,0.01905850962454736,99.83800266819135,4.049933295216314,0.0,0.00952925481227368,0.11435105774728417
