,id,category,longitude,latitude,general_category,geometry,index_right,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ
9604,8haIlB3gghjV8ZUOwsqBUA,french,-0.134856,51.513735,French,POINT (529521.1404065185 181072.0669542745),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9605,jEvDRYIW2ySE0nrtFZIIgQ,french,-0.1242749,51.5118843,French,POINT (530260.5913557418 180885.0272146372),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9606,2A4uietlmgr6MTvcv5InVQ,french,-0.135029,51.519007,French,POINT (529494.1958199728 181658.0268151485),185.0,E02000191,Camden 026,E09000007,Camden,E12000007,London,7497.0,5545.0,1952.0,116.8,2868.0,1.9
9607,NFrg-emU-3UoGy5ddDUMLg,french,-0.12074,51.512475,French,POINT (530504.1854861585 180957.0076122929),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9608,rUt8VCG5ytWEvdqnk6ykKg,french,-0.123167,51.513395,French,POINT (530333.1583791932 181054.9931757401),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9610,JtK4x9GV4VoVntXPJ8J6SA,french,-0.119625063823719,51.5160483631117,French,POINT (530571.3377350165 181356.3649804813),187.0,E02000193,Camden 028,E09000007,Camden,E12000007,London,7630.0,7010.0,620.0,70.1,3850.0,1.8
9611,Bn2BPzznOhRQho5EbgbEgw,french,-0.1227302,51.5139573,French,POINT (530361.8621978309 181118.3002424675),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9615,9ZCwr6NqmMnnI1fJiRgLog,french,-0.114974361133445,51.5058577201198,French,POINT (530923.2015562502 180231.4333996456),968.0,E02006801,Lambeth 036,E09000022,Lambeth,E12000007,London,8081.0,7557.0,524.0,70.8,3840.0,2.0
9616,K0D8Ekk4tMwEsy02oQEZpQ,french,-0.122977,51.512071,French,POINT (530350.1180232045 180908.0979363654),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9619,hNMibSI1VpoG1o1cpIxj6w,french,-0.131954,51.509282,French,POINT (529735.1373177302 180582.013383898),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9621,tx33DXUuyTfuv6QAfzIueQ,french,-0.1229647,51.512061,French,POINT (530351.0000183403 180907.0077921131),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9622,TukfIJZkePmHJ6ZigPpy5A,french,-0.135189,51.49464,French,POINT (529552.13638863 178948.0478857533),946.0,E02000979,Westminster 020,E09000033,Westminster,E12000007,London,8081.0,7317.0,764.0,58.1,3892.0,1.9
9623,A-iusEwQkcF3JHmNszCeRg,french,-0.1708419,51.5171946,French,POINT (527014.6134435603 181393.7664306798),941.0,E02000974,Westminster 015,E09000033,Westminster,E12000007,London,8794.0,8448.0,346.0,127.6,4380.0,1.9
9624,Bj1lM9_qRB5RrAYyPl0wcg,french,-0.1434345,51.4983789,French,POINT (528969.2319503298 179349.2779388402),946.0,E02000979,Westminster 020,E09000033,Westminster,E12000007,London,8081.0,7317.0,764.0,58.1,3892.0,1.9
9625,ZbnJQKNz6I88NoyzWUx-Qw,french,-0.1198244,51.5112139,French,POINT (530571.3195163457 180818.4008321728),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9626,7ILZLYCuFXDubown1XB5VA,french,-0.132691,51.511326,French,POINT (529678.195640116 180808.0083029831),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9627,5FuXgp10lXEkEa1r1ARPLg,french,-0.1415784,51.4937096,French,POINT (529111.244675971 178833.3050260362),948.0,E02000981,Westminster 022,E09000033,Westminster,E12000007,London,8991.0,8866.0,125.0,247.2,4853.0,1.8
9629,LVtracBONt-BsZ4Vr8_z_g,spanish,-0.1219044,51.5143394,European_Other,POINT (530418.0700365006 181162.2612291076),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9630,Vh-VIkTQ8cylRT2XL-MO9g,spanish,-0.1612505,51.5145415,European_Other,POINT (527687.4842576931 181115.4079624157),938.0,E02000971,Westminster 012,E09000033,Westminster,E12000007,London,8408.0,8191.0,217.0,155.5,4354.0,1.9
9631,qvO0hYRegZI5bCEk1cNoOQ,spanish,-0.132764,51.514227,European_Other,POINT (529664.8992003597 181130.4806520331),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9632,J14GGm_I6Y0zjIFPApaVWw,spanish,-0.139764,51.511538,European_Other,POINT (529186.8056671594 180819.084692986),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9634,5bx0l0I3qbPzVLpdP3o2Ew,spanish,-0.148132,51.505142,European_Other,POINT (528624.1547090174 180093.0997982355),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9635,-YaDerXncRbSx9uSo9UcKg,spanish,-0.138477,51.4974346,European_Other,POINT (529315.9978479547 179253.0076888285),946.0,E02000979,Westminster 020,E09000033,Westminster,E12000007,London,8081.0,7317.0,764.0,58.1,3892.0,1.9
9636,xvr5aSeoJg5ZAJM4FG99xg,spanish,-0.1258185,51.5093806,European_Other,POINT (530160.6134345053 180603.8630703816),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9639,ytIFY2JvU-zcd1FsonES5w,spanish,-0.1399836,51.4924969,European_Other,POINT (529225.3760952408 178701.2604243282),948.0,E02000981,Westminster 022,E09000033,Westminster,E12000007,London,8991.0,8866.0,125.0,247.2,4853.0,1.8
9640,5WR5vlucQqcSkVjsxdMWpA,spanish,-0.127822,51.511995,European_Other,POINT (530014.1488766943 180891.0350912365),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9641,HO_YLnFUpea_S6UfC_4XSw,spanish,-0.131473,51.5135427,European_Other,POINT (529756.418025185 181056.6703620937),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9642,dGkVk041v8tevLofLY8GTg,spanish,-0.134711450693457,51.5144489879813,European_Other,POINT (529529.1463300891 181151.7206388343),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9643,NtAndbH_o7DQLLDz-wuGlA,spanish,-0.123181,51.5106,European_Other,POINT (530340.1578784446 180744.1546712693),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9644,S_WKkcAjy6mL-cysYNcP5A,spanish,-0.139333,51.512781,European_Other,POINT (529213.1980177625 180958.0711140928),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9645,t_O2xY53TW3z8X6eyQp2bQ,spanish,-0.13664590618241,51.513468865838,European_Other,POINT (529397.7001206905 181039.3081505124),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9646,uChfhfkKwlU5Fu5x2RedXA,spanish,-0.136918,51.516741,European_Other,POINT (529369.5569204922 181402.7008435801),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9647,C2oJNq6iCz99exi5C5fQrg,spanish,-0.1406601,51.5144175,European_Other,POINT (529116.4906740056 181137.7156199931),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9649,ao6l60DSpTlssR60XEjOnw,spanish,-0.1367424,51.519113,European_Other,POINT (529375.0240180736 181666.7862732367),185.0,E02000191,Camden 026,E09000007,Camden,E12000007,London,7497.0,5545.0,1952.0,116.8,2868.0,1.9
9650,jgx_WCV_5zBEeGHQvimLHQ,spanish,-0.13289,51.512463,European_Other,POINT (529661.1614117904 180934.0944561026),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9653,hyfTBdIJr7ulsCbHlyIxGA,spanish,-0.1366013,51.5154159,European_Other,POINT (529395.2820704221 181255.9042906772),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9654,ON2WTORm81nZw2L9UXeh5g,spanish,-0.1370224,51.5108463,European_Other,POINT (529379.0006651059 180747.0042262989),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9655,vN5XHJMX7A5EpXGGnIj_Ag,spanish,-0.12920486284338,51.5139202738536,European_Other,POINT (529912.7214304974 181102.6785667274),187.0,E02000193,Camden 028,E09000007,Camden,E12000007,London,7630.0,7010.0,620.0,70.1,3850.0,1.8
9658,JLnG7C_TiDVTpEUEGXIuUg,spanish,-0.1183506,51.5220678,European_Other,POINT (530642.5501699031 182028.0202073347),186.0,E02000192,Camden 027,E09000007,Camden,E12000007,London,7157.0,7021.0,136.0,165.5,3375.0,2.1
9659,ZWF3QlnudKACeJRsSYWZLA,spanish,-0.1155195,51.5105167,European_Other,POINT (530872.0300620421 180748.5529221696),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9662,ylcWE2NFp3ybM87CAtpY7g,spanish,-0.132193997502327,51.5139808654785,European_Other,POINT (529705.1473436833 181104.1188700762),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9663,0sydv76kECZaGYdfptd6ig,spanish,-0.15285,51.514595,European_Other,POINT (528270.1996305961 181136.0356690089),937.0,E02000970,Westminster 011,E09000033,Westminster,E12000007,London,8983.0,8916.0,67.0,82.9,4874.0,1.8
9665,YYnDf_8y6E4DJ1cPSlTqhQ,spanish,-0.121931,51.506299,European_Other,POINT (530439.1691135911 180268.0941645122),,,,,,,,,,,,,
9667,kcL2FigiqepZjr732Mdtig,spanish,-0.1216333,51.518858,European_Other,POINT (530423.9823984223 181665.2280817496),187.0,E02000193,Camden 028,E09000007,Camden,E12000007,London,7630.0,7010.0,620.0,70.1,3850.0,1.8
9668,kuWmJZCAIX_bx7JCBfo_ag,spanish,-0.133448,51.512912,European_Other,POINT (529621.1696640698 180983.0372092097),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9669,hAquCqR6pbCOZKJc_RuOaw,spanish,-0.116228820717674,51.517910248824,European_Other,POINT (530801.6459686293 181569.4733132989),187.0,E02000193,Camden 028,E09000007,Camden,E12000007,London,7630.0,7010.0,620.0,70.1,3850.0,1.8
9671,J6501Uyv8H0EmoYjs95GAA,spanish,-0.1508144,51.5160659,European_Other,POINT (528407.3055422875 181303.1723618642),937.0,E02000970,Westminster 011,E09000033,Westminster,E12000007,London,8983.0,8916.0,67.0,82.9,4874.0,1.8
9672,VTMZPFQ-cyPuKLnqAOxXwQ,spanish,-0.126852,51.5114047,European_Other,POINT (530083.1356054679 180827.1139487582),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9674,Xsn3HfVP5_VDjfj91QDMrg,spanish,-0.131954,51.509282,European_Other,POINT (529735.1373177302 180582.013383898),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9675,NW5CUkM2RQjbob-YacshoQ,spanish,-0.136493,51.514237,European_Other,POINT (529406.1345721616 181124.9976235539),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9676,1xOGuRkmfEd-j8Avs4-MuQ,spanish,-0.188208,51.5170479,European_Other,POINT (525810.1436622501 181347.479640865),943.0,E02000976,Westminster 017,E09000033,Westminster,E12000007,London,9946.0,9766.0,180.0,215.4,5041.0,1.9
9677,a76yEMey2xx9IejMu5Vx8A,spanish,-0.123311,51.510583,European_Other,POINT (530331.185614059 180742.0328862923),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9678,oOWAYdcYuAHQl4AectmWfw,portuguese,-0.126483,51.5139204,European_Other,POINT (530101.578371928 181107.5239801399),187.0,E02000193,Camden 028,E09000007,Camden,E12000007,London,7630.0,7010.0,620.0,70.1,3850.0,1.8
9680,pEYUgLQZOBFenmp_fkSDug,portuguese,-0.12044,51.51232,European_Other,POINT (530525.4444036686 180940.3056648456),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9682,xvfJ-OUu-vk86SCcOt1jsw,portuguese,-0.1404894,51.4921994,European_Other,POINT (529191.1048386312 178667.2854136575),948.0,E02000981,Westminster 022,E09000033,Westminster,E12000007,London,8991.0,8866.0,125.0,247.2,4853.0,1.8
9686,Ou2WL4kvXL0Z93b3h0mAdQ,austrian,-0.1182553,51.5131115,European_Other,POINT (530674.772458183 181032.2187006983),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9687,7uY61Pir04yLNL2nHFr8iQ,belgian,-0.1487016,51.5144262,European_Other,POINT (528558.5090994841 181124.5377022264),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9688,H-l4CDhIZ0uTfyv_lR1p7Q,belgian,-0.125649969207333,51.5137833644188,European_Other,POINT (530159.7687592574 181093.7652025954),187.0,E02000193,Camden 028,E09000007,Camden,E12000007,London,7630.0,7010.0,620.0,70.1,3850.0,1.8
9689,65JkA2ikIjsbBHtrUJcH2w,belgian,-0.12241,51.514624,European_Other,POINT (530382.1771742112 181193.0095553547),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9690,vocD6ZhFuweQ9rwQ1R5Tog,belgian,-0.1192989,51.5156121,European_Other,POINT (530595.2144301444 181308.432554983),187.0,E02000193,Camden 028,E09000007,Camden,E12000007,London,7630.0,7010.0,620.0,70.1,3850.0,1.8
9691,v5b-PxwnEDUVhDiGk50srg,belgian,-0.13147,51.512989,European_Other,POINT (529758.1982987301 180995.1022592257),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9694,UdFNcwNbwVJ7qNdDXYd_PA,german,-0.12397418784664,51.508297609923,European_Other,POINT (530291.6813647972 180486.7098877901),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9695,Zf6FbXwsCKxSpBLql9l_9Q,german,-0.135596556276787,51.5191705290611,European_Other,POINT (529454.356784658 181675.2084903837),185.0,E02000191,Camden 026,E09000007,Camden,E12000007,London,7497.0,5545.0,1952.0,116.8,2868.0,1.9
9696,sen5D3KKE0penBC7d5GlUQ,german,-0.1182021,51.491333,European_Other,POINT (530740.7290274551 178610.4748581152),597.0,E02000619,Lambeth 002,E09000022,Lambeth,E12000007,London,8054.0,7987.0,67.0,146.9,3743.0,2.1
9698,GXGXX8Eapy5yBpLTx-N1kw,german,-0.1325256,51.4980721,European_Other,POINT (529727.2785234908 179334.4218717263),946.0,E02000979,Westminster 020,E09000033,Westminster,E12000007,London,8081.0,7317.0,764.0,58.1,3892.0,1.9
9699,2vgpyvU72DEHiLRYmSE1FQ,german,-0.131731,51.513273,European_Other,POINT (529739.2821096061 181026.2217181256),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9701,7nN6RyIV9n9dyucaI1nn-Q,fondue,-0.135039,51.514529,European_Other,POINT (529506.1927152046 181160.0390447145),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9702,wTuLet6gV2Vj-wH_LoSB0A,polish,-0.116066,51.501304,European_Other,POINT (530860.4788143312 179723.0946317317),968.0,E02006801,Lambeth 036,E09000022,Lambeth,E12000007,London,8081.0,7557.0,524.0,70.8,3840.0,2.0
9705,C_R6SlaMeZcMOo4VNo9CpQ,polish,-0.146524,51.50606,European_Other,POINT (528733.1628479856 180198.0094753031),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9706,0SfwQrzLJ_vOEDEJ5Im_5g,polish,-0.1190414,51.5174144,European_Other,POINT (530607.9289166903 181509.313714742),187.0,E02000193,Camden 028,E09000007,Camden,E12000007,London,7630.0,7010.0,620.0,70.1,3850.0,1.8
9707,vJqzSbmNvK9TpJq_D1m73g,polish,-0.11573825037897,51.5049009709524,European_Other,POINT (530872.9286562389 180123.6747548652),968.0,E02006801,Lambeth 036,E09000022,Lambeth,E12000007,London,8081.0,7557.0,524.0,70.8,3840.0,2.0
9708,1xbPH2-s_uNu2YicJFNdgQ,polish,-0.133606195449829,51.512115761958,European_Other,POINT (529612.4511150518 180894.2127302046),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9709,W527BOr-eQYQc8SluoJueA,polish,-0.1888339,51.5182352,European_Other,POINT (525763.4503021366 181478.4377504843),940.0,E02000973,Westminster 014,E09000033,Westminster,E12000007,London,10090.0,10031.0,59.0,186.0,5312.0,1.9
9710,0tJs57Xoq75-RDWKVco0nw,scandinavian,-0.1261821,51.5119236,European_Other,POINT (530128.1419325742 180886.0073880798),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9712,LxECoshWJBApG0TEX3H_xg,scandinavian,-0.133239874517765,51.5089132636046,European_Other,POINT (529646.9532882808 180538.7318455413),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9713,C9jJVGzWhHuZ92FIep0d6g,scandinavian,-0.13152700704109,51.513850442943,European_Other,POINT (529751.7969464909 181090.7968019991),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9714,iM6MsRXEP7GN5FMagtoieQ,scandinavian,-0.173566584655759,51.518769386792,European_Other,POINT (526821.2020793399 181564.1678027943),941.0,E02000974,Westminster 015,E09000033,Westminster,E12000007,London,8794.0,8448.0,346.0,127.6,4380.0,1.9
9715,Sh_PrXavTAk2d5jTs_onuQ,scandinavian,-0.13674108684063,51.5114297969411,European_Other,POINT (529396.8690113574 180812.3881319878),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9716,R5t27MqnxMsO9Hu6KPXFlw,african,-0.143766,51.497974,African,POINT (528947.3646583321 179303.668106855),946.0,E02000979,Westminster 020,E09000033,Westminster,E12000007,London,8081.0,7317.0,764.0,58.1,3892.0,1.9
9720,mGl4kmUe9VvzWrjHKYLCEw,african,-0.133414804097129,51.5091507498727,African,POINT (529634.1408542343 180564.8315486629),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9723,7TIi56y7nraT6o4YPkKimA,african,-0.141338,51.5099895743508,African,POINT (529081.9603547293 180644.119105713),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9724,SNZBJIRKmL2sANN6rK--Aw,african,-0.135968,51.518978,African,POINT (529429.1323593147 181653.1420414396),185.0,E02000191,Camden 026,E09000007,Camden,E12000007,London,7497.0,5545.0,1952.0,116.8,2868.0,1.9
9727,AM2d672O6FjDpL82iVWTlg,moroccan,-0.1403264,51.5111056,African,POINT (529149.0031239364 180770.0084432533),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9728,X-lW8Vd9xa3GNpNeRKQehQ,moroccan,-0.1480304,51.5066115,African,POINT (528627.0707216084 180256.692010843),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9733,TbrABK-KObvP6kVLT4XT7g,moroccan,-0.126581,51.514142,African,POINT (530094.1477715032 181131.9926042622),187.0,E02000193,Camden 028,E09000007,Camden,E12000007,London,7630.0,7010.0,620.0,70.1,3850.0,1.8
9734,qQnwkVvH6cVUg2kG3BeaAg,moroccan,-0.1280988,51.5128822,African,POINT (529992.4186740986 180989.203539864),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9736,vJMGOM8f6LcBXRc-WG-FFg,moroccan,-0.1623884,51.5146909,African,POINT (527608.1142710996 181130.0387262116),941.0,E02000974,Westminster 015,E09000033,Westminster,E12000007,London,8794.0,8448.0,346.0,127.6,4380.0,1.9
9740,ajOekpc3PgeXjf76TkETSw,mediterranean,-0.150155,51.516346,Mediterranean,POINT (528452.2688368403 181335.4768413029),937.0,E02000970,Westminster 011,E09000033,Westminster,E12000007,London,8983.0,8916.0,67.0,82.9,4874.0,1.8
9742,tFerkRL_d7PB1NkM1S8WSg,mediterranean,-0.148304998874664,51.5140380859375,Mediterranean,POINT (528587.1192087565 181082.0741357552),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9743,tSRsSKlk4cKWD7Pc7aJihQ,mediterranean,-0.1506015,51.5154866,Mediterranean,POINT (528423.7050315366 181239.1252301921),937.0,E02000970,Westminster 011,E09000033,Westminster,E12000007,London,8983.0,8916.0,67.0,82.9,4874.0,1.8
9744,TVGUoAjga969OpOZqLnkQw,mediterranean,-0.15479,51.5101299,Mediterranean,POINT (528148.1129153479 180636.1034675883),937.0,E02000970,Westminster 011,E09000033,Westminster,E12000007,London,8983.0,8916.0,67.0,82.9,4874.0,1.8
9745,AMfqUC9oYC0xc55MaXbvAA,mediterranean,-0.1385226,51.511617,Mediterranean,POINT (529272.7217618744 180830.0600362585),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9747,ggwDV5tRXMfQJvH2-yZVug,mediterranean,-0.126241173962971,51.5144480132327,Mediterranean,POINT (530116.8552816628 181166.6260132251),187.0,E02000193,Camden 028,E09000007,Camden,E12000007,London,7630.0,7010.0,620.0,70.1,3850.0,1.8
9748,D8T1NJ982wZPiItnxp2AKA,mediterranean,-0.1327159,51.5111632,Mediterranean,POINT (529676.929761754 180789.8602798976),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9749,0uaRG5fxdYWadd_i3yZj9A,mediterranean,-0.140588674412322,51.5188743002978,Mediterranean,POINT (529108.85355326 181633.4544818256),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9751,ryYFp-U1ACFcfZncf17Pew,mediterranean,-0.151926,51.518214,Mediterranean,POINT (528324.1476262441 181540.1012400684),937.0,E02000970,Westminster 011,E09000033,Westminster,E12000007,London,8983.0,8916.0,67.0,82.9,4874.0,1.8
9752,nbuZsM-j0NnQlD-jeJ64sQ,mediterranean,-0.136211,51.515492,Mediterranean,POINT (529422.1467713533 181265.0565055862),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9753,VvTe3niJOcveLBq0kEt-dg,mediterranean,-0.1387966,51.5176119,Mediterranean,POINT (529236.7543923989 181496.2315348036),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9757,BxLOgE8-LkyFvpctaEIf2Q,mediterranean,-0.127168,51.514233,Mediterranean,POINT (530053.1598226366 181141.0696451035),187.0,E02000193,Camden 028,E09000007,Camden,E12000007,London,7630.0,7010.0,620.0,70.1,3850.0,1.8
9758,QAn_WMhbD3-e3XXt4Ag_5g,mediterranean,-0.156593146285088,51.4973636978567,Mediterranean,POINT (528058.7447582535 179213.3006431276),567.0,E02000588,Kensington and Chelsea 012,E09000020,Kensington and Chelsea,E12000007,London,8159.0,8158.0,1.0,106.4,4458.0,1.8
9759,mBkMpzhvXflyZsqX0s-FKg,mediterranean,-0.1263657,51.5174575,Mediterranean,POINT (530099.6466153305 181501.0703913012),187.0,E02000193,Camden 028,E09000007,Camden,E12000007,London,7630.0,7010.0,620.0,70.1,3850.0,1.8
9760,STHJ53yly8v7FwRUBQbAow,mediterranean,-0.146569,51.506358,Mediterranean,POINT (528729.2007792505 180231.0690846271),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9761,-vrmaJFI84po0s_xbgOxug,mediterranean,-0.126832,51.510831,Mediterranean,POINT (530086.1562861098 180763.3520389306),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9763,bJ8C7gZ3kSXlExw5u8rQZw,mediterranean,-0.1599717,51.500275,Mediterranean,POINT (527816.0985865013 179531.1480384078),567.0,E02000588,Kensington and Chelsea 012,E09000020,Kensington and Chelsea,E12000007,London,8159.0,8158.0,1.0,106.4,4458.0,1.8
9765,jKp6ZyM6DXmVfiD97ki7IA,mediterranean,-0.150135,51.51332,Mediterranean,POINT (528462.1624811249 180999.0090291219),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9767,7W4CH0a6pkQDCrjQqxn32A,mediterranean,-0.1362651,51.514658,Mediterranean,POINT (529420.7550999711 181172.2170471455),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9768,tMCi65NLHTg5xFBz1xz5lg,mediterranean,-0.129026994109154,51.5098350641127,Mediterranean,POINT (529936.676960252 180648.7043988718),944.0,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490.0,6719.0,771.0,29.8,3895.0,1.7
9771,H0AJuxxIE8g3ZRK3i_kjJw,mediterranean,-0.142642,51.516124,Mediterranean,POINT (528974.1607822506 181323.9928885884),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
9773,6tkIu-0N3-5mhTRcoqlUgw,mediterranean,-0.138776004314423,51.5179862976074,Mediterranean,POINT (529237.1243844829 181537.9022968885),939.0,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333.0,7617.0,716.0,64.5,4503.0,1.7
